x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;f(x);y
1;1;0;1;0;-1;-1;1;1;1;7;5.095855872
1;1;1;1;1;1;1;-1;-1;1;9;8.267243331
-1;1;-1;-1;-1;1;1;-1;0;1;-3;0.839620818
1;1;0;0;1;0;1;-1;-1;-1;6;7.545975118
1;1;-1;1;1;-1;0;0;-1;-1;5;5.133074807
1;-1;1;1;-1;-1;1;1;0;0;3;0.842744159
1;0;1;-1;1;1;0;1;-1;-1;4;1.123323035
-1;1;0;-1;0;1;0;0;0;1;-1;0.126925585
-1;0;1;-1;1;1;1;-1;-1;0;3;3.348982501
-1;0;0;0;0;-1;0;0;1;-1;-5;-7.915367885
1;0;0;1;-1;0;-1;0;-1;1;4;5.135007689
1;-1;1;0;-1;1;-1;0;-1;0;2;3.349369261
1;1;1;0;0;0;1;0;-1;-1;8;8.216273055
-1;0;0;1;1;1;0;1;0;1;2;0.112239595
1;-1;1;1;0;0;1;1;1;1;3;9.933249544
-1;1;1;0;0;0;0;1;0;1;-3;-5.833107754
-1;1;1;-1;1;1;-1;0;0;-1;1;1.633765921
1;0;1;0;1;0;-1;0;1;1;5;10.3988036
1;0;0;1;-1;-1;-1;1;1;1;4;2.254437896
1;1;0;1;0;0;1;-1;0;0;7;5.015484102
1;-1;1;1;0;-1;0;-1;0;1;3;4.573955663
1;-1;-1;-1;-1;1;0;0;1;0;-3;-1.989762286
1;0;0;0;1;0;0;-1;-1;1;3;0.503794113
1;-1;1;0;-1;0;-1;0;0;1;2;2.34019154
1;-1;-1;1;1;0;1;-1;1;1;-1;-0.50804396
1;0;-1;0;0;1;0;1;1;0;1;1.645558211
-1;1;1;0;-1;0;1;0;-1;0;-5;-8.671092416
-1;0;-1;-1;-1;0;1;1;0;-1;-5;-6.716458149
-1;0;0;1;-1;-1;0;1;-1;0;-8;-7.143904106
1;0;0;0;1;1;1;0;1;1;3;3.124652036
1;-1;-1;-1;0;0;1;1;0;-1;-3;-3.74659489
-1;0;0;0;1;1;0;1;-1;0;2;1.236902141
-1;0;0;-1;-1;0;0;0;-1;0;-6;-7.663971677
1;-1;-1;0;-1;-1;1;-1;0;-1;-2;1.507461658
-1;1;1;1;-1;1;0;1;0;0;-4;-1.263537387
1;0;1;0;1;0;1;0;1;1;5;6.343721917
1;0;1;0;-1;-1;0;0;1;1;5;3.568333982
-1;0;-1;0;-1;0;1;-1;-1;-1;-5;-5.975423141
-1;0;-1;1;-1;-1;-1;1;1;1;-9;-8.069710029
1;-1;1;-1;-1;1;-1;-1;1;0;1;5.043080869
-1;-1;1;1;0;1;-1;-1;1;-1;-2;-2.943725019
-1;-1;0;-1;1;0;0;0;-1;1;0;1.439023158
1;-1;1;0;-1;-1;-1;1;1;0;2;0.399389106
1;-1;0;0;1;1;-1;0;1;1;0;-0.701730019
1;1;0;0;-1;1;1;1;-1;-1;6;7.486943119
1;1;0;1;-1;0;1;-1;-1;-1;7;7.201681221
-1;1;0;-1;1;1;1;0;1;-1;3;1.964986314
1;0;-1;0;1;1;1;0;0;1;1;4.297083152
-1;0;1;1;1;1;1;1;0;1;3;7.199198188
-1;1;0;1;-1;0;1;1;-1;0;-5;-9.471013913
1;1;1;1;0;-1;-1;1;-1;0;9;10.74805006
1;1;-1;0;-1;-1;0;1;1;1;4;0.726043561
-1;-1;1;1;0;-1;-1;-1;1;-1;-6;-10.61872938
-1;1;1;-1;0;1;1;1;-1;1;0;4.229977996
-1;1;-1;1;0;-1;1;1;0;1;-4;-8.041007093
1;-1;0;-1;1;1;0;0;-1;-1;-1;-1.207550597
-1;1;0;1;0;0;1;-1;-1;1;-2;-0.857343652
1;-1;0;1;-1;1;-1;-1;0;1;1;0.278153029
1;1;0;1;0;1;1;1;0;1;7;7.889191447
1;1;1;1;-1;1;1;-1;0;1;9;7.035544836
-1;0;-1;0;-1;1;0;1;-1;1;-4;-6.067970766
-1;0;1;0;1;-1;-1;1;1;0;-3;-3.571226956
1;-1;-1;-1;-1;0;0;0;-1;-1;-3;0.369024333
-1;1;0;0;0;-1;-1;0;-1;1;-6;-8.378447198
-1;1;1;1;1;1;1;-1;1;-1;3;3.947750878
-1;0;1;1;1;0;1;-1;1;-1;1;-3.575766168
-1;0;0;0;1;-1;0;1;1;-1;-2;-4.574800383
1;-1;0;1;0;1;-1;1;1;0;1;0.559595561
1;-1;-1;0;1;1;0;0;0;0;-2;-4.403726317
1;0;-1;-1;-1;-1;0;1;0;-1;0;-0.458710997
1;1;0;1;1;-1;1;0;1;1;7;6.189084806
1;0;0;1;0;-1;0;-1;0;0;4;5.059158723
1;-1;1;-1;0;0;-1;-1;0;-1;1;0.316668562
-1;-1;1;-1;-1;-1;-1;1;0;0;-9;-11.63500489
1;-1;0;0;-1;1;0;1;0;0;0;1.141901081
1;-1;1;-1;1;-1;-1;0;-1;1;1;0.566149738
-1;-1;0;1;-1;0;-1;1;-1;-1;-7;-1.969985112
1;0;1;0;-1;1;0;0;0;1;5;5.000987711
1;-1;1;0;-1;1;1;0;-1;-1;2;2.105755459
-1;-1;0;1;-1;1;1;1;0;1;-3;-0.553934389
1;0;0;0;0;-1;1;0;-1;-1;3;5.84601423
1;0;1;-1;-1;-1;1;0;0;-1;4;1.391941958
1;0;0;-1;-1;-1;1;1;0;0;2;3.480227949
1;1;1;-1;1;0;0;1;0;1;7;9.048852118
-1;-1;1;0;0;1;1;1;0;1;0;-0.487547991
1;-1;1;-1;0;0;1;-1;1;-1;1;6.213714314
1;-1;-1;0;0;0;0;0;0;-1;-2;-2.755187263
-1;0;0;0;-1;1;1;0;-1;0;-3;-1.459659596
1;-1;1;1;-1;0;1;-1;1;0;3;-0.092221158
-1;-1;0;-1;-1;-1;-1;-1;1;0;-9;-10.18359135
-1;1;1;0;1;-1;-1;0;-1;-1;-3;0.401909754
1;0;0;1;-1;-1;0;0;0;0;4;2.022776904
-1;0;1;-1;1;-1;1;0;-1;0;-1;-0.110357791
-1;0;1;0;1;-1;0;0;0;-1;-2;-2.474592263
-1;-1;0;-1;-1;-1;0;0;0;-1;-8;-9.436660253
1;-1;-1;-1;1;-1;0;1;0;1;-3;-3.990583353
1;1;1;1;1;-1;1;-1;1;1;9;11.81958678
-1;-1;0;-1;-1;1;1;0;1;0;-3;-1.43337254
1;0;0;0;0;-1;0;-1;-1;0;3;6.02603375
-1;0;1;-1;1;1;1;1;0;-1;3;5.996784021
-1;1;0;0;1;0;0;-1;0;1;0;0.69585086
-1;-1;0;-1;0;0;0;1;0;1;-3;-2.983219769
-1;-1;0;1;0;1;-1;1;-1;0;-2;0.139991378
-1;1;1;1;1;0;0;1;1;1;0;-1.950739727
1;1;1;-1;-1;1;0;1;1;0;7;6.789974026
-1;-1;1;0;-1;-1;-1;1;-1;-1;-9;-9.273643074
-1;0;0;0;1;1;1;1;1;0;3;1.351065039
1;0;0;1;1;0;-1;-1;0;-1;4;2.232083431
-1;-1;-1;0;-1;-1;-1;0;1;1;-9;-11.10464525
-1;0;1;-1;1;1;0;1;0;-1;2;2.374303576
-1;1;0;0;1;0;0;-1;1;0;0;-5.114198749
1;0;-1;-1;0;1;-1;-1;1;-1;0;-0.00787521
1;0;-1;-1;-1;1;-1;1;-1;-1;0;6.670572076
-1;0;1;-1;-1;1;0;-1;0;1;-4;-5.029640276
1;1;1;-1;-1;-1;1;0;1;0;7;7.520351859
-1;0;-1;-1;0;0;1;-1;1;-1;-2;1.773562194
-1;1;1;-1;0;-1;-1;0;-1;0;-6;-6.671201193
-1;-1;-1;1;1;0;0;1;1;1;0;0.623129772
1;0;-1;0;1;1;-1;-1;-1;1;1;2.11245524
1;-1;1;1;-1;1;1;1;1;1;3;6.334833628
-1;1;-1;-1;-1;0;1;1;1;0;-5;-4.309180399
1;-1;1;-1;0;-1;1;1;0;0;1;1.647488648
1;0;0;0;0;-1;0;-1;1;1;3;2.70718111
1;0;1;0;0;-1;0;-1;0;1;5;4.491936682
-1;-1;1;0;1;1;0;0;-1;1;2;-0.279054805
1;1;0;-1;0;0;-1;1;1;0;5;5.928352206
-1;-1;1;0;1;0;1;0;0;1;1;2.172165974
1;-1;-1;-1;1;0;1;1;0;1;-3;-5.831084163
-1;0;0;0;-1;1;0;-1;-1;1;-4;-8.438100497
-1;-1;0;-1;1;1;0;1;-1;0;2;0.329012857
-1;0;-1;-1;-1;1;0;-1;1;1;-4;-5.008977799
-1;0;-1;1;-1;-1;0;-1;0;0;-8;-7.802511356
-1;0;1;-1;-1;1;0;1;0;-1;-4;-2.101648843
-1;0;0;0;0;1;-1;-1;-1;1;-2;-2.994005308
-1;1;-1;0;0;0;0;1;0;1;-3;-2.778612528
1;0;-1;0;1;0;1;1;0;1;1;-0.598459833
1;-1;0;-1;0;1;0;-1;0;1;-1;0.916209441
-1;-1;-1;1;-1;1;-1;0;-1;1;-5;-7.187508527
1;-1;-1;0;0;1;1;1;1;-1;-2;-3.927172584
1;1;0;1;1;1;1;-1;1;1;7;9.030865789
-1;1;1;1;0;-1;-1;1;-1;-1;-6;-7.979141644
-1;0;0;1;-1;0;0;0;1;1;-6;-6.469569999
-1;0;0;0;-1;1;0;-1;-1;-1;-4;-3.823293301
-1;0;-1;0;0;0;0;1;1;0;-3;-0.800399221
1;-1;1;1;0;-1;-1;1;-1;0;3;2.513446203
1;-1;-1;0;-1;1;-1;1;0;0;-2;-0.047837805
-1;-1;-1;0;1;1;1;1;0;0;3;4.023025583
-1;0;0;-1;1;0;0;-1;-1;-1;0;-1.799028023
1;-1;1;0;-1;0;-1;1;0;0;2;2.025228217
-1;0;-1;0;1;1;1;-1;-1;1;3;3.092272856
-1;-1;-1;1;-1;-1;0;0;1;-1;-8;-8.738306289
-1;-1;-1;1;-1;-1;1;1;-1;0;-7;-6.435354292
-1;0;1;1;-1;0;0;1;0;-1;-6;-5.195374528
1;0;-1;-1;1;1;1;1;-1;-1;0;-1.91807246
-1;1;1;0;-1;1;1;0;-1;1;-3;-3.128770099
1;1;-1;0;1;-1;0;-1;1;0;4;3.394551204
1;0;0;1;-1;0;-1;1;0;-1;4;3.512239752
-1;-1;-1;-1;1;0;1;1;1;1;1;1.90374036
1;1;1;0;0;1;-1;-1;0;-1;8;8.553992278
1;0;1;0;-1;1;0;-1;1;-1;5;3.270552749
1;1;1;1;0;0;0;-1;-1;-1;9;14.63355187
1;1;1;0;1;0;1;-1;1;0;8;10.17472652
1;1;1;0;1;1;1;-1;0;-1;8;5.189716365
-1;1;0;1;0;0;1;1;1;-1;-2;-1.827233026
1;-1;1;1;0;0;1;-1;1;-1;3;-1.178309086
1;-1;-1;-1;1;-1;0;-1;0;0;-3;-3.638101928
-1;1;1;-1;-1;-1;-1;0;1;1;-9;-9.621752658
1;1;1;1;0;-1;1;-1;1;1;9;7.817863612
1;1;0;0;0;-1;0;0;-1;0;6;8.009949444
-1;-1;0;0;0;0;-1;-1;-1;-1;-4;-5.081530646
-1;1;-1;-1;-1;-1;1;0;0;0;-7;-7.215716959
-1;0;-1;1;1;0;-1;1;0;-1;-1;-3.180223322
1;1;0;-1;-1;0;0;1;0;-1;5;7.007487917
1;0;1;0;1;0;-1;0;0;0;5;5.888670797
-1;1;-1;1;-1;-1;-1;0;0;0;-9;-10.77252409
1;-1;0;-1;1;-1;0;1;1;0;-1;0.9594128
-1;1;0;1;0;-1;-1;1;1;0;-6;-9.220740215
1;0;-1;1;1;0;0;1;1;-1;2;2.36696155
-1;0;0;-1;1;0;-1;1;1;-1;-1;4.580054686
-1;1;-1;-1;-1;1;-1;0;-1;0;-5;-7.499206671
1;0;1;-1;1;1;0;1;1;0;4;1.934355
-1;1;0;1;0;-1;0;0;-1;0;-5;-3.693740111
-1;1;1;0;1;0;1;1;1;1;1;1.722704285
-1;1;0;-1;0;1;0;1;-1;-1;-1;-6.863311751
1;-1;1;1;1;-1;-1;-1;1;1;3;1.610438633
1;0;1;0;-1;1;-1;-1;1;-1;5;2.499560439
-1;1;-1;0;0;0;-1;1;1;-1;-4;-2.673472801
-1;0;1;-1;-1;-1;0;-1;1;1;-8;-7.899534815
1;1;-1;-1;1;-1;0;1;-1;0;3;1.640454558
-1;-1;-1;1;0;-1;0;1;0;-1;-5;-5.692116461
-1;1;-1;1;0;1;-1;-1;1;-1;-2;-3.445735739
1;-1;1;1;0;1;-1;1;1;0;3;2.549936374
-1;0;-1;1;-1;-1;1;1;-1;1;-7;-9.365316444
-1;1;-1;1;-1;1;-1;-1;0;0;-5;-8.439766023
-1;0;0;1;-1;1;1;-1;1;0;-3;1.354332396
-1;1;1;1;0;0;-1;1;0;1;-4;-4.108485132
1;-1;0;-1;0;-1;0;-1;1;-1;-1;-1.581741792
1;0;0;-1;1;0;-1;0;-1;0;2;1.061831827
1;-1;1;0;0;-1;-1;1;-1;1;2;1.76203633
1;1;-1;1;0;1;0;-1;0;1;5;5.020334879
-1;-1;1;-1;-1;0;-1;0;0;-1;-7;-5.993432041
-1;-1;0;-1;0;1;1;1;1;-1;0;-0.51668883
-1;1;0;-1;1;-1;1;-1;-1;0;-1;0.252855912
1;1;1;1;1;1;-1;0;0;-1;9;10.51071719
-1;0;0;0;-1;1;-1;1;1;0;-5;-5.428561614
-1;0;-1;0;0;-1;1;-1;-1;0;-4;-3.708572206
-1;-1;1;-1;0;0;0;-1;-1;0;-3;0.729129452
-1;-1;1;-1;1;-1;1;-1;1;1;-1;-0.235667806
1;0;1;0;1;0;1;-1;0;0;5;7.458797336
1;0;1;-1;0;1;0;0;-1;-1;4;6.688153433
1;-1;0;1;0;-1;-1;-1;-1;1;1;-0.06966329
1;1;-1;-1;-1;1;-1;1;1;0;3;2.831341642
1;-1;0;1;-1;0;1;1;1;-1;1;-2.74782732
1;-1;1;-1;1;1;0;0;-1;1;1;0.347744886
-1;-1;1;0;0;-1;-1;1;1;1;-6;-5.04544425
-1;1;-1;1;-1;1;1;-1;0;0;-3;-1.216218159
1;-1;0;1;-1;-1;-1;-1;1;-1;1;0.09992341
1;1;0;1;0;-1;0;1;0;-1;7;6.693513698
1;-1;-1;1;0;-1;0;-1;0;0;-1;-0.368691427
-1;1;0;1;0;-1;1;1;-1;0;-4;-4.094473962
-1;0;1;1;0;1;-1;1;0;0;-2;-0.314724943
-1;0;-1;-1;1;-1;-1;0;0;1;-3;-4.850133989
1;0;-1;0;1;-1;0;-1;1;1;1;3.949858923
1;1;1;1;0;-1;1;1;0;-1;9;10.62307923
-1;-1;-1;1;0;1;-1;-1;0;1;-2;-1.314331025
1;-1;-1;0;0;1;0;-1;1;0;-2;-2.422589128
-1;0;-1;1;1;-1;-1;0;0;1;-3;-3.005747267
-1;0;0;0;-1;1;-1;1;0;-1;-5;-5.770335786
1;1;0;1;-1;-1;0;1;0;1;7;13.55235264
-1;1;-1;-1;1;0;0;1;-1;-1;0;-0.374831805
-1;1;0;1;-1;1;0;1;0;1;-4;-5.126287882
-1;0;0;1;-1;0;0;0;0;0;-6;-6.516275955
-1;1;0;-1;1;0;0;0;-1;1;0;-2.181608372
1;-1;0;0;-1;0;0;-1;-1;-1;0;1.727955419
-1;-1;-1;1;1;0;1;1;1;0;1;-0.249676449
-1;1;-1;-1;0;0;0;-1;0;1;-3;-1.194387394
-1;0;0;1;1;-1;-1;0;-1;0;-3;-1.807970603
1;1;1;1;0;0;0;-1;-1;0;9;11.01004534
1;1;0;1;1;1;-1;-1;0;-1;7;6.417992042
1;1;-1;0;0;1;1;0;1;-1;4;5.136231218
-1;0;1;1;-1;0;1;-1;1;-1;-5;-3.072386678
1;-1;-1;0;-1;1;-1;-1;-1;0;-2;-4.634915463
-1;0;-1;1;1;-1;-1;-1;-1;0;-3;-4.088489328
1;1;1;-1;-1;1;-1;0;0;-1;7;6.739207449
-1;0;-1;0;1;-1;0;-1;-1;1;-2;-5.504418889
-1;1;-1;1;1;1;1;0;1;0;3;-0.541803783
1;1;-1;0;0;1;1;-1;-1;-1;4;3.890197492
1;-1;0;-1;1;1;-1;0;-1;1;-1;-3.064170351
-1;0;0;0;1;-1;0;-1;1;1;-2;-5.399120229
1;0;0;1;1;1;-1;0;1;0;4;-0.40222597
1;1;1;0;0;-1;-1;0;0;0;8;8.731499028
-1;0;0;-1;-1;0;1;1;0;0;-5;-7.083121842
-1;0;0;1;0;0;0;0;0;0;-3;-1.75579957
-1;-1;0;-1;0;1;0;-1;0;0;-1;-1.833617086
-1;0;1;0;1;0;0;-1;0;-1;0;4.33338299
-1;1;-1;0;1;1;-1;1;0;-1;1;-3.804867388
1;0;0;-1;-1;1;1;0;1;-1;2;4.749319095
-1;0;1;-1;-1;-1;0;-1;1;0;-8;-7.966048018
1;1;1;0;-1;-1;-1;-1;0;-1;8;6.059801786
1;0;0;1;-1;0;1;-1;0;1;4;1.160604153
1;0;1;0;-1;1;0;0;1;0;5;6.391909968
-1;1;0;-1;0;0;1;0;1;0;-2;1.392235884
1;0;1;0;-1;1;0;0;0;0;5;2.533622106
-1;0;1;1;-1;-1;0;-1;0;-1;-8;-7.626261126
1;1;1;0;1;0;-1;-1;-1;1;8;8.502225885
-1;-1;-1;1;-1;0;-1;-1;0;1;-7;-8.509103278
-1;1;1;0;1;1;1;1;-1;0;3;1.552837442
-1;0;1;-1;1;1;1;-1;0;1;3;2.046191345
-1;-1;1;1;0;1;0;0;1;0;-1;-0.289241652
-1;-1;1;0;-1;-1;0;1;0;1;-8;-9.599974682
-1;0;0;1;-1;0;1;0;-1;0;-5;-6.354806001
-1;0;1;-1;1;1;0;1;0;0;2;0.326680336
-1;0;0;1;1;1;0;0;1;0;2;-0.895037895
1;0;-1;1;0;1;1;0;0;0;2;2.698412576
-1;1;-1;-1;-1;0;0;0;-1;-1;-6;-6.59580218
-1;1;1;0;1;0;-1;1;0;0;-1;0.940481926
1;1;-1;-1;-1;1;1;1;1;1;3;2.748329035
1;1;1;0;0;1;1;0;0;0;8;9.371848991
-1;0;0;0;0;1;1;0;-1;1;0;5.198351615
1;-1;0;-1;0;1;-1;0;-1;-1;-1;-4.139960459
-1;-1;1;1;1;1;1;1;-1;1;3;1.981510613
1;0;0;0;0;1;-1;1;0;-1;3;2.572723375
1;-1;-1;1;0;-1;0;0;0;-1;-1;-4.146150361
1;0;0;-1;1;1;-1;0;-1;0;2;1.825523468
1;1;0;-1;1;1;0;1;0;-1;5;7.699738529
-1;-1;-1;0;0;-1;1;-1;0;1;-4;-2.942603644
1;1;-1;1;0;0;-1;1;0;1;5;6.329192463
-1;1;0;-1;0;1;1;0;-1;-1;0;1.862414481
-1;-1;0;0;1;0;-1;1;1;1;-1;-0.982663967
1;-1;1;0;1;0;-1;-1;-1;-1;2;0.065533701
1;0;0;0;-1;-1;1;-1;1;-1;3;1.350882954
1;-1;1;-1;0;0;1;0;0;-1;1;1.14705751
-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-9;-7.558766843
1;-1;0;1;-1;1;1;-1;-1;-1;1;5.943558025
-1;-1;0;1;1;0;1;1;1;0;1;-0.766149939
1;-1;-1;0;-1;-1;1;-1;1;-1;-2;-3.244066516
-1;-1;0;1;0;-1;-1;-1;0;1;-6;0.539647239
-1;0;-1;-1;1;1;1;-1;-1;0;3;1.853577949
1;0;1;-1;0;-1;1;0;1;0;4;3.304184009
1;-1;1;1;0;-1;1;1;-1;0;3;6.068337853
-1;1;1;0;0;1;-1;1;1;-1;-2;0.422301548
1;0;0;-1;1;1;0;1;1;1;2;-1.96338929
1;-1;1;1;0;0;0;0;0;-1;3;1.582151447
1;1;1;-1;1;-1;0;0;-1;-1;7;6.20537594
1;1;1;-1;1;0;1;1;-1;1;7;6.433656363
1;0;-1;-1;1;0;-1;-1;-1;1;0;1.496540758
-1;-1;0;-1;0;-1;0;-1;1;1;-5;-6.765033467
1;1;1;-1;1;-1;0;0;0;-1;7;6.665723693
1;-1;1;0;0;1;0;1;1;-1;2;3.874372608
1;0;1;1;-1;-1;1;1;0;1;6;8.748262391
1;0;-1;0;0;-1;-1;-1;0;0;1;1.428123028
-1;0;0;-1;-1;1;1;0;0;-1;-3;-5.480619158
-1;-1;0;-1;0;-1;1;-1;-1;0;-4;-3.349335969
-1;1;1;-1;1;1;0;1;1;0;2;3.382878102
1;-1;1;0;1;-1;-1;1;0;0;2;2.59320395
1;0;-1;1;0;1;-1;-1;1;0;2;1.724500549
1;0;0;1;0;0;-1;0;0;-1;4;3.483563455
-1;0;1;0;-1;-1;1;0;0;0;-7;-4.235806742
1;1;1;-1;0;1;0;-1;1;1;7;6.273862973
-1;0;-1;1;-1;0;-1;0;-1;1;-7;-4.252473316
-1;0;-1;1;-1;-1;-1;1;0;0;-9;-10.6539952
1;-1;0;0;-1;-1;0;0;-1;-1;0;3.639448696
-1;0;1;-1;0;1;1;0;1;1;0;-2.356068433
1;1;1;1;-1;0;0;0;0;0;9;6.35685683
1;1;1;-1;-1;-1;0;1;0;0;7;4.628221597
-1;1;1;1;0;-1;0;-1;1;-1;-5;-1.107967363
1;-1;-1;1;1;-1;-1;0;1;1;-1;3.838681388
-1;1;0;1;0;1;0;-1;1;1;-1;-0.23230667
1;-1;0;1;1;1;1;-1;0;0;1;-1.166969996
-1;1;0;-1;-1;1;1;0;1;-1;-3;-2.482769324
1;-1;-1;0;1;-1;1;0;-1;0;-2;-0.687896246
1;0;-1;0;-1;1;0;0;0;0;1;0.859391169
1;1;1;-1;0;-1;1;1;0;1;7;5.329694143
1;-1;-1;1;-1;1;0;1;1;1;-1;1.477321784
1;1;-1;-1;-1;-1;-1;0;-1;-1;3;3.877798469
-1;0;0;-1;0;-1;1;-1;1;0;-4;-3.983540827
-1;-1;-1;0;-1;-1;0;1;0;0;-8;-6.020331413
-1;0;1;-1;1;1;0;1;1;0;2;1.215170445
1;-1;1;-1;1;0;0;-1;0;-1;1;0.872244169
-1;-1;0;0;0;0;0;0;-1;-1;-3;-1.749224501
-1;0;-1;-1;0;0;1;-1;0;1;-2;-2.826676386
-1;1;0;-1;1;-1;1;1;-1;0;-1;0.043943036
-1;1;0;0;-1;0;-1;0;0;1;-7;-7.471500571
-1;1;0;-1;0;1;0;-1;1;0;-1;2.73622619
1;0;1;-1;0;1;0;-1;-1;-1;4;3.878209525
-1;0;0;-1;0;0;1;1;-1;0;-2;-2.616389124
-1;1;0;0;-1;0;-1;1;-1;0;-7;-8.307634194
-1;-1;1;0;-1;-1;1;1;-1;0;-7;-4.596220687
1;0;1;1;1;0;-1;0;1;1;6;4.563965306
1;0;-1;1;1;0;-1;0;0;1;2;2.866439126
1;1;0;1;1;1;1;0;0;0;7;6.58109244
-1;1;0;-1;1;0;-1;1;1;-1;-1;-0.5056837
1;-1;0;1;1;0;0;1;-1;0;1;1.950539089
1;1;-1;1;-1;1;1;0;0;-1;5;7.058553688
-1;0;-1;-1;1;0;1;1;0;1;1;1.73529903
-1;0;1;0;1;0;1;0;-1;0;1;2.006487156
-1;0;0;-1;-1;1;0;1;0;0;-4;-3.021949073
1;0;-1;1;1;0;0;-1;-1;0;2;0.318417588
1;-1;-1;1;1;-1;1;-1;-1;0;-1;-0.702244436
1;1;-1;1;0;0;-1;0;0;0;5;2.020648953
1;1;0;-1;1;0;0;0;1;1;5;6.908374095
-1;0;-1;1;1;-1;0;0;0;0;-2;-2.862671971
1;1;-1;-1;0;0;1;0;0;1;3;2.53230957
-1;-1;1;-1;0;0;0;-1;0;-1;-3;-2.380251248
-1;1;0;1;-1;1;1;-1;0;1;-3;-4.507356081
1;-1;1;0;-1;0;0;1;1;-1;2;4.050790352
1;1;0;-1;-1;0;0;0;0;0;5;7.589469446
1;-1;1;1;-1;-1;-1;0;-1;1;3;2.578336582
-1;0;0;-1;-1;-1;1;-1;0;-1;-7;-0.216469589
1;-1;0;0;0;1;-1;0;0;-1;0;-0.814793957
-1;-1;1;-1;-1;-1;0;-1;1;1;-8;-11.05418026
-1;0;0;1;-1;-1;0;1;-1;0;-8;-5.340327017
1;-1;1;1;-1;1;-1;0;-1;0;3;2.908089914
1;0;1;-1;-1;0;1;0;1;-1;4;-0.059909611
1;0;0;1;1;-1;-1;0;1;-1;4;3.407266221
1;0;-1;-1;-1;-1;-1;0;1;-1;0;2.378296035
1;0;1;-1;0;0;-1;-1;1;0;4;2.175666879
-1;0;1;1;0;0;-1;-1;-1;0;-4;-5.016248707
-1;-1;-1;-1;0;1;1;-1;-1;-1;0;2.397973327
-1;0;0;1;-1;-1;0;0;0;-1;-8;-10.12658039
1;0;0;1;-1;0;0;1;-1;-1;4;1.715759712
-1;1;0;-1;0;1;-1;0;1;0;-2;-1.252001569
1;-1;1;1;1;-1;0;1;0;-1;3;3.126599222
1;0;0;1;1;-1;1;0;0;-1;4;4.461337552
1;0;0;-1;-1;-1;1;1;-1;0;2;0.478241852
1;0;-1;-1;-1;-1;1;-1;0;-1;0;-1.086588847
1;1;0;0;1;1;1;0;0;-1;6;7.069160822
-1;-1;0;1;0;0;1;-1;1;1;-2;-3.029145786
-1;1;0;-1;-1;0;0;0;1;-1;-6;-7.567961357
-1;1;0;0;1;0;0;0;-1;0;0;1.956872789
-1;0;1;-1;0;1;0;1;1;0;-1;-1.514284289
-1;0;0;-1;0;1;1;-1;1;0;0;1.329980942
-1;-1;0;1;1;-1;1;-1;0;-1;-1;-1.197188409
-1;1;0;0;0;-1;0;1;-1;1;-5;-4.158131602
1;0;-1;1;-1;0;1;-1;1;1;2;1.482206321
1;-1;-1;-1;-1;-1;0;-1;-1;0;-3;-1.709972798
-1;1;0;0;0;1;-1;0;1;-1;-2;-1.950278856
-1;0;-1;-1;1;0;1;0;-1;0;1;0.691659948
-1;1;0;1;0;-1;0;0;0;0;-5;-3.606602379
1;0;-1;-1;0;0;-1;1;1;-1;0;2.604046695
1;-1;0;0;-1;1;1;-1;0;-1;0;6.734194393
-1;-1;0;1;-1;1;-1;-1;1;1;-5;-2.754236395
-1;1;-1;0;1;-1;-1;1;-1;0;-3;-0.989946376
-1;1;1;-1;0;0;0;1;0;0;-3;-4.069632002
1;-1;0;-1;1;-1;-1;-1;1;0;-1;-2.280860977
-1;-1;1;1;1;1;0;0;1;1;2;1.554174588
-1;1;1;-1;0;1;0;0;1;0;-1;0.060725249
1;1;0;0;0;0;-1;1;-1;-1;6;4.642092177
-1;1;-1;1;1;1;-1;0;0;0;1;-0.61290401
-1;1;-1;-1;-1;0;0;0;1;-1;-6;-3.87706414
1;-1;0;1;-1;-1;0;-1;-1;0;1;0.554279895
1;1;-1;-1;1;0;-1;0;1;0;3;3.214183087
-1;-1;1;1;0;1;1;1;0;-1;0;0.289125789
1;1;0;1;1;0;0;-1;1;0;7;8.511258424
1;-1;0;-1;1;1;-1;-1;0;0;-1;-2.012218851
1;-1;0;0;1;1;1;-1;1;0;0;-0.075868987
1;1;-1;1;1;0;1;0;0;1;5;7.266015947
1;-1;0;1;-1;1;1;-1;0;0;1;2.844898942
-1;0;-1;-1;0;0;1;-1;0;0;-2;-2.832835308
-1;1;-1;-1;-1;-1;0;1;1;-1;-8;-9.630053686
1;0;-1;1;0;1;1;0;0;-1;2;2.923134714
-1;1;1;1;-1;-1;0;-1;1;1;-8;-4.015824458
-1;1;1;0;-1;1;1;1;1;0;-3;-5.549734678
1;1;0;1;0;0;-1;1;1;0;7;5.917411539
-1;1;0;0;1;-1;0;-1;0;0;-2;-1.568745466
1;-1;0;1;-1;1;1;1;0;0;1;1.176979849
1;1;1;-1;1;0;-1;1;1;0;7;5.362754947
1;1;1;-1;1;0;0;0;1;0;7;8.519553211
1;0;0;-1;0;0;1;0;-1;-1;2;-2.048867555
1;0;0;1;0;-1;1;-1;-1;-1;4;2.61096357
1;1;0;1;-1;1;1;1;-1;1;7;8.311129867
-1;1;-1;-1;0;0;-1;0;-1;1;-4;0.179059815
-1;-1;-1;1;0;-1;0;1;0;0;-5;-3.707490984
